Cluster_1,Cluster_2,Cluster_3
1.2393309555457253,-0.5310095205549404,0.24664389975848416
0.8298114629550271,-0.48819720206456,0.5074003274294911
0.5212815714142179,-0.3044545951501486,0.6572899131040626
0.23517600941299727,-0.17709765613618983,0.6357954312911713
-0.17656205361256608,-0.09410246549328793,0.4493914241817408
-0.5290332242594922,-0.10862087536630426,-0.09299495989854908
-0.16314361527027677,0.232100277749117,-0.3936957977824456
