Datetime,0
2007-05-22 22:00:00,109
2007-05-22 23:00:00,1097
2007-05-23 00:00:00,856
2007-05-23 01:00:00,810
2007-05-23 02:00:00,543
2007-05-23 03:00:00,489
2007-05-23 04:00:00,262
2007-05-23 05:00:00,165
2007-05-23 06:00:00,97
2007-05-23 07:00:00,165
2007-05-23 08:00:00,262
2007-05-23 09:00:00,338
2007-05-23 10:00:00,422
2007-05-23 11:00:00,674
2007-05-23 12:00:00,725
2007-05-23 13:00:00,749
2007-05-23 14:00:00,737
2007-05-23 15:00:00,760
2007-05-23 16:00:00,812
2007-05-23 17:00:00,570
2007-05-23 18:00:00,482
2007-05-23 19:00:00,560
2007-05-23 20:00:00,734
2007-05-23 21:00:00,823
2007-05-23 22:00:00,755
2007-05-23 23:00:00,602
2007-05-24 00:00:00,594
2007-05-24 01:00:00,407
2007-05-24 02:00:00,361
2007-05-24 03:00:00,217
2007-05-24 04:00:00,135
2007-05-24 05:00:00,78
2007-05-24 06:00:00,92
2007-05-24 07:00:00,104
2007-05-24 08:00:00,250
2007-05-24 09:00:00,363
2007-05-24 10:00:00,398
2007-05-24 11:00:00,650
2007-05-24 12:00:00,595
2007-05-24 13:00:00,645
2007-05-24 14:00:00,694
2007-05-24 15:00:00,829
2007-05-24 16:00:00,756
2007-05-24 17:00:00,452
2007-05-24 18:00:00,311
2007-05-24 19:00:00,347
2007-05-24 20:00:00,509
2007-05-24 21:00:00,581
2007-05-24 22:00:00,452
2007-05-24 23:00:00,438
2007-05-25 00:00:00,305
2007-05-25 01:00:00,249
2007-05-25 02:00:00,165
2007-05-25 03:00:00,163
2007-05-25 04:00:00,100
2007-05-25 05:00:00,104
2007-05-25 06:00:00,57
2007-05-25 07:00:00,68
2007-05-25 08:00:00,111
2007-05-25 09:00:00,192
2007-05-25 10:00:00,393
2007-05-25 11:00:00,617
2007-05-25 12:00:00,356
2007-05-25 13:00:00,443
2007-05-25 14:00:00,828
2007-05-25 15:00:00,743
2007-05-25 16:00:00,623
2007-05-25 17:00:00,481
2007-05-25 18:00:00,382
2007-05-25 19:00:00,388
2007-05-25 20:00:00,367
2007-05-25 21:00:00,369
2007-05-25 22:00:00,7
2007-06-06 00:00:00,672
2007-06-06 01:00:00,333
2007-06-06 02:00:00,247
2007-06-06 03:00:00,173
2007-06-06 04:00:00,212
2007-06-06 05:00:00,104
2007-06-06 06:00:00,56
2007-06-06 07:00:00,254
2007-06-06 08:00:00,333
2007-06-06 09:00:00,886
2007-06-06 10:00:00,846
2007-06-06 11:00:00,1164
2007-06-06 12:00:00,1314
2007-06-06 13:00:00,1363
2007-06-06 14:00:00,1550
2007-06-06 15:00:00,1215
2007-06-06 16:00:00,1523
2007-06-06 17:00:00,1139
2007-06-06 18:00:00,734
2007-06-06 19:00:00,548
2007-06-06 20:00:00,496
2007-06-06 21:00:00,909
2007-06-06 22:00:00,587
2007-06-06 23:00:00,654
2007-06-17 20:00:00,22
2007-06-17 21:00:00,400
2007-06-17 22:00:00,250
2007-06-17 23:00:00,197
2007-06-18 00:00:00,186
2007-06-18 01:00:00,245
2007-06-18 02:00:00,163
2007-06-18 03:00:00,85
2007-06-18 04:00:00,82
2007-06-18 05:00:00,18
2007-06-18 06:00:00,3
2007-06-18 07:00:00,54
2007-06-18 08:00:00,126
2007-06-18 09:00:00,194
2007-06-18 10:00:00,331
2007-06-18 11:00:00,402
2007-06-18 12:00:00,489
2007-06-18 13:00:00,638
2007-06-18 14:00:00,514
2007-06-18 15:00:00,577
2007-06-18 16:00:00,436
2007-06-18 17:00:00,603
2007-06-18 18:00:00,405
2007-06-18 19:00:00,407
2007-06-18 20:00:00,409
2007-06-18 21:00:00,433
2007-06-18 22:00:00,246
2007-06-18 23:00:00,199
2007-06-19 00:00:00,140
2007-06-19 01:00:00,46
2007-06-19 02:00:00,10
2007-06-19 03:00:00,31
2007-06-19 04:00:00,3
2007-06-19 05:00:00,8
2007-06-19 06:00:00,10
2007-06-19 07:00:00,89
2007-06-19 08:00:00,198
2007-06-19 09:00:00,387
2007-06-19 10:00:00,362
2007-06-19 11:00:00,526
2007-06-19 12:00:00,586
2007-06-19 13:00:00,460
2007-06-19 14:00:00,503
2007-06-19 15:00:00,566
2007-06-19 16:00:00,479
2007-06-19 17:00:00,475
2007-06-19 18:00:00,429
2007-06-19 19:00:00,307
2007-06-19 20:00:00,179
2007-06-19 21:00:00,206
2007-06-19 22:00:00,336
2007-06-19 23:00:00,254
2007-06-20 00:00:00,144
2007-06-20 01:00:00,211
2007-06-20 02:00:00,109
2007-06-20 03:00:00,44
2007-06-20 04:00:00,29
2007-06-20 05:00:00,10
2007-06-20 06:00:00,28
2007-06-20 07:00:00,53
2007-06-20 08:00:00,123
2007-06-20 09:00:00,270
2007-06-20 10:00:00,295
2007-06-20 11:00:00,360
2007-06-20 12:00:00,432
2007-06-20 13:00:00,512
2007-06-20 14:00:00,580
2007-06-20 15:00:00,684
2007-06-20 16:00:00,622
2007-06-20 17:00:00,433
2007-06-20 18:00:00,341
2007-06-20 19:00:00,269
2007-06-20 20:00:00,258
2007-06-20 21:00:00,256
2007-06-20 22:00:00,399
2007-06-20 23:00:00,432
2007-06-21 00:00:00,306
2007-06-21 01:00:00,120
2007-06-21 02:00:00,67
2007-06-21 03:00:00,59
2007-06-21 04:00:00,44
2007-06-21 05:00:00,20
2007-06-21 06:00:00,31
2007-06-21 07:00:00,41
2007-06-21 08:00:00,131
2007-06-21 09:00:00,279
2007-06-21 10:00:00,432
2007-06-21 11:00:00,528
2007-06-21 12:00:00,609
2007-06-21 13:00:00,492
2007-06-21 14:00:00,541
2007-06-21 15:00:00,589
2007-06-21 16:00:00,542
2007-06-21 17:00:00,334
2007-06-21 18:00:00,285
2007-06-21 19:00:00,166
2007-06-21 20:00:00,255
2007-06-21 21:00:00,407
2007-06-21 22:00:00,348
2007-06-21 23:00:00,282
2007-06-22 00:00:00,230
2007-06-22 01:00:00,155
2007-06-22 02:00:00,99
2007-06-22 03:00:00,53
2007-06-22 05:00:00,7
2007-06-22 06:00:00,51
2007-06-22 07:00:00,82
2007-06-22 08:00:00,115
2007-06-22 09:00:00,153
2007-06-22 10:00:00,269
2007-06-22 11:00:00,358
2007-06-22 12:00:00,363
2007-06-22 13:00:00,433
2007-06-22 14:00:00,584
2007-06-22 15:00:00,759
2007-06-22 16:00:00,583
2007-06-22 17:00:00,219
2007-06-22 18:00:00,222
2007-06-22 19:00:00,155
2007-06-22 20:00:00,226
2007-06-22 21:00:00,314
2007-06-22 22:00:00,219
2007-06-22 23:00:00,218
2007-06-23 00:00:00,167
2007-06-23 01:00:00,102
2007-06-23 02:00:00,55
2007-06-23 03:00:00,42
2007-06-23 04:00:00,31
2007-06-23 05:00:00,74
2007-06-23 06:00:00,70
2007-06-23 07:00:00,120
2007-06-23 08:00:00,110
2007-06-23 09:00:00,92
2007-06-23 10:00:00,158
2007-06-23 11:00:00,172
2007-06-23 12:00:00,199
2007-06-23 13:00:00,234
2007-06-23 14:00:00,346
2007-06-23 15:00:00,220
2007-06-23 16:00:00,249
2007-06-23 17:00:00,178
